"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pka-R14",1.04256215462918e-109,1.84843337591494,0.86,0.472,1.30695591704314e-105,"25","Pka-R1"
"bru37",2.52073483486107e-85,1.19906641824566,0.985,0.704,3.15999318898184e-81,"25","bru3"
"Ten-a6",5.17144912700593e-84,1.19066511285465,0.988,0.866,6.48292862561463e-80,"25","Ten-a"
"robo22",2.19168024131042e-73,2.45658026024295,0.38,0.103,2.74749035050674e-69,"25","robo2"
"klg7",2.99860644143912e-70,1.35999099819382,0.884,0.545,3.75905303498808e-66,"25","klg"
"Sox102F2",1.44670050396759e-58,1.047657878707,0.289,0.067,1.81358375177377e-54,"25","Sox102F"
"Dop1R15",8.60983423083379e-53,1.42155674914257,0.538,0.233,1.07932881917732e-48,"25","Dop1R1"
"CG326981",1.40024637458731e-49,1.62932259714886,0.343,0.107,1.75534885518265e-45,"25","CG32698"
"CG312218",9.82419310790252e-49,1.15552665903229,0.878,0.721,1.23156084800666e-44,"25","CG31221"
"CG110002",4.22821995263398e-48,1.26555074000747,0.824,0.67,5.30049653262196e-44,"25","CG11000"
"Ptp99A6",5.12111080900283e-48,1.01412080260692,0.854,0.647,6.41982451016594e-44,"25","Ptp99A"
"NK7.13",7.13356901703813e-47,1.31346995803369,0.468,0.195,8.942642119759e-43,"25","NK7.1"
"CG152366",3.84822857023839e-43,1.53424165141437,0.495,0.233,4.82413933565084e-39,"25","CG15236"
"Nos",1.65902852823789e-42,1.33352331377495,0.295,0.087,2.07975816299902e-38,"25","Nos"
"aop3",1.38185460800189e-41,1.10019234609799,0.568,0.299,1.73229293659116e-37,"25","aop"
"dati7",1.65965382755865e-40,1.15455528703881,0.623,0.322,2.08054203822753e-36,"25","dati"
"bma5",4.0206633090513e-38,1.30931708394288,0.416,0.176,5.04030352422671e-34,"25","bma"
"pdm33",1.32087121094648e-37,1.33159920763593,0.386,0.155,1.65584415004251e-33,"25","pdm3"
"CG14535",3.10375361114741e-36,1.14311542166939,0.289,0.097,3.89086552693439e-32,"25","CG14535"
"CG103844",4.3750740419052e-35,1.13747836317613,0.459,0.218,5.48459281893236e-31,"25","CG10384"
"CG341134",2.52391729358665e-34,1.10603551501256,0.66,0.435,3.16398271924023e-30,"25","CG34113"
"DIP-beta1",6.85393568231139e-34,1.27817382474382,0.286,0.095,8.59209377134556e-30,"25","DIP-beta"
"CG121945",4.36377267713276e-33,1.39587493878115,0.526,0.315,5.47042542805363e-29,"25","CG12194"
"kek16",1.1234547374049e-32,1.08439258063842,0.754,0.61,1.40836285881078e-28,"25","kek1"
"sty3",1.70790760687331e-32,1.20630765947948,0.635,0.416,2.14103297597638e-28,"25","sty"
"CG113195",9.52248405469277e-31,1.226362913229,0.559,0.349,1.19373860109629e-26,"25","CG11319"
"MYPT-75D1",9.53094265479874e-31,1.01088222482843,0.562,0.335,1.19479897120557e-26,"25","MYPT-75D"
"brat8",2.93227980961019e-30,1.0347393046066,0.623,0.412,3.67590596932733e-26,"25","brat"
"Ca-alpha1T7",1.58546527029212e-21,1.82402332631586,0.611,0.487,1.9875392628382e-17,"25","Ca-alpha1T"
"Ppcs4",4.75613837835312e-20,1.16599457950147,0.371,0.207,5.96229507110347e-16,"25","Ppcs"
"CG341553",7.17449621059001e-18,1.06505906172837,0.295,0.145,8.99394844959563e-14,"25","CG34155"
"beat-Ic4",2.29081710921224e-15,1.10723364218471,0.468,0.337,2.87176832810847e-11,"25","beat-Ic"
"CG58908",2.39745553101181e-15,1.01082948763153,0.593,0.512,3.0054502536764e-11,"25","CG5890"
"Ddc7",7.01280074646725e-08,1.01204863754006,0.529,0.48,0.000879124701577135,"25","Ddc"
"Hsp265",0.000346584718090085,1.37085933019499,0.395,0.343,1,"25","Hsp26"
"ImpL3",0,4.09088742916628,0.295,0.014,0,"26","ImpL3"
"CG8620",1.63522778999594e-304,3.63246165775582,0.468,0.041,2.04992155753891e-300,"26","CG8620"
"Ac78C",2.00836040191718e-71,1.41757608727785,0.36,0.085,2.51768059984337e-67,"26","Ac78C"
"IscU8",3.3839223240958e-51,1.31642985391529,0.951,0.86,4.24208502548649e-47,"26","IscU"
"Dgp-1",1.24190104232771e-49,2.61038093952989,0.39,0.133,1.55684714666202e-45,"26","Dgp-1"
"asrij",6.24259619184526e-48,1.26444439933874,0.377,0.122,7.82571858609722e-44,"26","asrij"
"CG145099",5.42409376448411e-47,2.29881696889173,0.737,0.527,6.79964394315728e-43,"26","CG14509"
"CG136236",6.79245069863554e-44,1.10334763455053,0.568,0.255,8.51501619580952e-40,"26","CG13623"
"igl8",3.72255035311616e-42,1.17167148939446,0.87,0.71,4.66658912266642e-38,"26","igl"
"SNF4Agamma6",2.88922374059359e-38,1.06035818288216,0.539,0.249,3.62193088120812e-34,"26","SNF4Agamma"
"Fdx1",3.06937557567484e-36,1.16654801832348,0.357,0.13,3.84776922166598e-32,"26","Fdx1"
"Xrp14",3.62165647670812e-28,1.46701010844216,0.513,0.289,4.5401085592013e-24,"26","Xrp1"
"Hsp60A7",7.10258863687385e-28,1.14479888413797,0.776,0.575,8.90380511518505e-24,"26","Hsp60A"
"CG20762",3.95228135892577e-26,1.14649687065955,0.445,0.231,4.95457991154934e-22,"26","CG2076"
"CG97052",1.39195794725636e-25,1.18867496192916,0.25,0.089,1.74495848268057e-21,"26","CG9705"
"CG12264",4.74469459513216e-25,1.15663132339037,0.37,0.172,5.94794914445768e-21,"26","CG12264"
"Tspo1",1.40441543377919e-24,1.04007857217244,0.338,0.147,1.7605751877856e-20,"26","Tspo"
"Syp6",2.02236608818812e-20,1.05943765243696,0.818,0.715,2.53523812815262e-16,"26","Syp"
"Ccn7",2.09466628397769e-20,1.07687868516904,0.406,0.22,2.62587365359443e-16,"26","Ccn"
"Rdl6",9.61220735883362e-20,1.2583528269676,0.938,0.899,1.20498631450338e-15,"26","Rdl"
"eIF2beta1",1.66194578601802e-18,1.02453762477435,0.393,0.216,2.08341523735219e-14,"26","eIF2beta"
"pyd6",4.624206473128e-17,1.33544019932871,0.438,0.265,5.79690523471326e-13,"26","pyd"
"br1",5.47493909223176e-17,1.21913117207209,0.305,0.148,6.86338364602174e-13,"26","br"
"nAChRalpha77",5.94768270293196e-15,1.41784723927703,0.695,0.633,7.4560150363955e-11,"26","nAChRalpha7"
"Pgm1",1.14820152265905e-14,1.10581098561984,0.347,0.199,1.43938542880538e-10,"26","Pgm"
"Ald7",1.1060889947571e-09,1.12037549452043,0.867,0.832,1.3865931638275e-05,"26","Ald"
"Scp26",2.08020517902873e-07,1.89523057335678,0.351,0.267,0.00260774521243042,"26","Scp2"
"Hsc70-34",7.14084800342899e-06,1.02106943668194,0.416,0.328,0.0895176705709859,"26","Hsc70-3"
"nAChRalpha57",1.85171067268177e-05,1.56926961467595,0.74,0.692,0.232130449927387,"26","nAChRalpha5"
"Cow4",0.000181830892012264,1.38127012281558,0.438,0.414,1,"26","Cow"
"sosie1",0,5.31760429510596,0.99,0.034,0,"27","sosie"
"CG98964",0,3.3318397259596,0.87,0.11,0,"27","CG9896"
"acj64",0,3.04327381113348,0.942,0.091,0,"27","acj6"
"Tk1",0,2.13039914256359,0.701,0.08,0,"27","Tk"
"CG14142",0,1.75784426738826,0.344,0.004,0,"27","CG14142"
"beat-Ic5",1.73671482536709e-225,3.3811279015357,0.958,0.334,2.17714570508018e-221,"27","beat-Ic"
"beat-Ib5",7.29828056641218e-210,2.86708834732006,0.935,0.318,9.14912451805431e-206,"27","beat-Ib"
"nAChRalpha66",1.29569402707663e-201,3.54584641535978,1,0.777,1.62428203234326e-197,"27","nAChRalpha6"
"scro7",2.69051056985761e-168,1.94493659190298,0.805,0.205,3.37282405037351e-164,"27","scro"
"beat-Ia4",6.3978421937806e-118,2.41892986583747,0.623,0.182,8.02033497412336e-114,"27","beat-Ia"
"dpr120",2.47672804122297e-117,1.70631785828389,0.925,0.439,3.10482627247711e-113,"27","dpr1"
"Pde1c6",6.06397841186361e-104,1.89341605674092,0.828,0.392,7.60180333711222e-100,"27","Pde1c"
"Cbp53E4",1.77465766586633e-98,2.15659348468014,0.948,0.627,2.22471084993003e-94,"27","Cbp53E"
"rdgA6",1.15062012736798e-95,1.4960263382382,0.883,0.425,1.4424173916685e-91,"27","rdgA"
"CG89162",4.61002824294406e-93,1.17614502164139,0.289,0.045,5.77913140535467e-89,"27","CG8916"
"Drgx1",1.17746331778274e-92,1.05852938577773,0.282,0.042,1.47606801517244e-88,"27","Drgx"
"CG341135",4.44669886061441e-92,1.5649058633312,0.841,0.433,5.57438169166622e-88,"27","CG34113"
"beat-IIIc5",3.75198735712051e-88,1.48760088426231,0.763,0.307,4.70349135088627e-84,"27","beat-IIIc"
"trv9",6.46253008720909e-81,1.34857081464658,0.935,0.616,8.10142771732531e-77,"27","trv"
"ct6",1.1406018330235e-78,1.43338120482008,0.64,0.223,1.42985845787826e-74,"27","ct"
"Atox19",4.14519490626882e-74,1.47957439794049,0.821,0.501,5.1964163344986e-70,"27","Atox1"
"CG331435",2.32871736269216e-65,1.43006134351089,0.633,0.271,2.91928008587089e-61,"27","CG33143"
"cpo9",1.89856554504597e-62,1.0459215375187,0.955,0.821,2.38004176726962e-58,"27","cpo"
"Frq17",2.23681152508256e-54,1.15190576809105,0.929,0.725,2.80406692784349e-50,"27","Frq1"
"CG136859",8.68317099881266e-53,1.51610786085497,0.656,0.356,1.08852231641115e-48,"27","CG13685"
"TfAP-21",5.20329739326588e-52,1.12845897557437,0.302,0.076,6.52285361219811e-48,"27","TfAP-2"
"CASK4",9.18717142507017e-50,1.08128934919719,0.877,0.708,1.1517038098468e-45,"27","CASK"
"NaCP60E10",1.10292610750084e-44,1.02026177077145,0.88,0.746,1.38262816836305e-40,"27","NaCP60E"
"TyrR",3.01701725041887e-44,1.02643351008407,0.273,0.072,3.7821328251251e-40,"27","TyrR"
"CG14082",1.94210034812831e-38,1.08652088870225,0.26,0.074,2.43461699641365e-34,"27","CG14082"
"dpr184",1.41855764811092e-36,1.19581746066871,0.513,0.25,1.77830386767184e-32,"27","dpr18"
"CG13582",1.27224406157789e-34,1.00961571548526,0.461,0.205,1.59488515559405e-30,"27","CG1358"
"pHCl-14",1.31952064241616e-29,1.02065108391517,0.604,0.365,1.6541510773329e-25,"27","pHCl-1"
"alpha-Man-Ia8",5.53822697349929e-29,1.14732918085164,0.455,0.228,6.94272133397871e-25,"27","alpha-Man-Ia"
"Tl",8.67508668486557e-28,1.0578401529875,0.338,0.141,1.08750886681475e-23,"27","Tl"
"rgn7",5.25517394324514e-27,1.07535759819537,0.468,0.247,6.58788605525211e-23,"27","rgn"
"Con6",4.79691397586844e-18,1.19832862769172,0.627,0.469,6.01341136014868e-14,"27","Con"
"Hsp683",7.08422299472891e-11,1.48611790933136,0.299,0.173,8.88078194619216e-07,"27","Hsp68"
"DnaJ-18",1.72819187678866e-06,1.12216609801473,0.429,0.365,0.0216646133674226,"27","DnaJ-1"
"Hsp266",1.87285437160325e-05,1.28902722397411,0.419,0.343,0.234781024024184,"27","Hsp26"
"Hsp70Bc6",0.00581237577479582,1.10960052085099,0.292,0.252,1,"27","Hsp70Bc"
"kn1",0,3.04727438969123,0.849,0.027,0,"28","kn"
"D2",0,2.3886418932606,0.781,0.1,0,"28","D"
"CG45781",0,2.32304008428073,0.517,0.038,0,"28","CG45781"
"CG112943",0,2.20914105189191,0.596,0.042,0,"28","CG11294"
"CR44978",6.17763792908024e-296,2.32389897169152,0.603,0.069,7.74428690789499e-292,"28","CR44978"
"Sox21b",5.353115422764e-195,1.76986058036486,0.514,0.069,6.71066549397695e-191,"28","Sox21b"
"Lim33",7.81387265728409e-178,1.635521550008,0.538,0.081,9.79547076317133e-174,"28","Lim3"
"VGlut7",3.66120191440965e-174,2.18324345787081,0.997,0.354,4.58968271990394e-170,"28","VGlut"
"beat-Ic6",4.58329413014363e-159,2.88510365594415,0.877,0.334,5.74561752154805e-155,"28","beat-Ic"
"sNPF6",1.92470152215301e-137,1.56144010738636,0.788,0.201,2.41280582817101e-133,"28","sNPF"
"CG96506",1.06264240566945e-107,1.46187305310712,0.688,0.19,1.33212851974722e-103,"28","CG9650"
"beat-Ib6",1.16268131009617e-95,1.85466843053374,0.771,0.319,1.45753729033656e-91,"28","beat-Ib"
"CG88618",6.66999505754431e-81,1.42870004384575,0.805,0.357,8.36150580413755e-77,"28","CG8861"
"Atox110",7.84596849294395e-76,1.52265086002648,0.832,0.501,9.83570610275454e-72,"28","Atox1"
"Nplp16",3.5522910999423e-75,1.45589256449438,0.592,0.193,4.45315212288767e-71,"28","Nplp1"
"beat-VI6",4.22816018606899e-68,1.27608474642133,0.757,0.34,5.30042160925608e-64,"28","beat-VI"
"DopEcR9",2.52971509397692e-62,1.13942908946402,0.921,0.698,3.17125084180947e-58,"28","DopEcR"
"dpr87",2.97507693514582e-61,1.29824939449595,0.846,0.545,3.7295564458988e-57,"28","dpr8"
"luna6",7.50814520441042e-60,1.2354853391308,0.788,0.391,9.41221082824891e-56,"28","luna"
"trv10",8.32347312604246e-60,1.13756714369719,0.928,0.616,1.04343059108068e-55,"28","trv"
"CG178395",2.76072802555563e-54,1.37994123389924,0.524,0.198,3.46084865283654e-50,"28","CG17839"
"Oct-TyrR",4.15711220848361e-49,1.22425777093708,0.363,0.108,5.21135586455505e-45,"28","Oct-TyrR"
"CG341554",1.16821638847697e-48,1.05830698673384,0.438,0.144,1.46447606459473e-44,"28","CG34155"
"Dscam29",8.41547534524749e-45,1.08985089128385,0.911,0.699,1.05496398928023e-40,"28","Dscam2"
"CG327008",1.08617479925395e-44,1.17021617681369,0.771,0.444,1.36162872834475e-40,"28","CG32700"
"CG436586",1.06213578058753e-43,1.12506700530269,0.558,0.24,1.33149341454453e-39,"28","CG43658"
"rdgA7",3.02346197809712e-43,1.01021590911179,0.76,0.426,3.79021193574255e-39,"28","rdgA"
"CG58909",1.2681895598508e-42,1.29306820591773,0.753,0.511,1.58980243222897e-38,"28","CG5890"
"CG182087",1.87518688421351e-39,1.04508931658529,0.678,0.369,2.35073427805005e-35,"28","CG18208"
"Wdr622",5.15460719499937e-38,1.05837745857941,0.685,0.42,6.46181557965121e-34,"28","Wdr62"
"CG18598",0,3.79088622643612,0.675,0.019,0,"29","CG18598"
"slp1",0,2.06486077513299,0.396,0.009,0,"29","slp1"
"slp2",0,1.7698086371088,0.325,0.007,0,"29","slp2"
"bsh1",9.08250300127551e-262,1.6796150644572,0.272,0.014,1.1385825762399e-257,"29","bsh"
"grn",8.29808448948772e-213,2.09297943468614,0.329,0.026,1.04024787160218e-208,"29","grn"
"CG110004",1.51697514502494e-150,2.81379060667431,0.979,0.669,1.90168004180327e-146,"29","CG11000"
"ort",1.20325651545751e-143,1.73538322543984,0.304,0.032,1.50840236777754e-139,"29","ort"
"AstA-R11",1.45457169526207e-127,2.05115631537708,0.456,0.082,1.82345107718053e-123,"29","AstA-R1"
"Rbp69",6.83750820495057e-110,1.61602571599107,0.989,0.888,8.57150028572603e-106,"29","Rbp6"
"mav3",2.61087927325921e-105,1.53197157513233,0.343,0.053,3.27299825695775e-101,"29","mav"
"Teh29",5.79060747874379e-92,1.93221521188198,0.792,0.41,7.25910553535322e-88,"29","Teh2"
"scro8",1.81836704958396e-91,1.61440040222468,0.671,0.206,2.27950493335845e-87,"29","scro"
"shep8",9.43451727305007e-90,1.07164227610804,1,0.958,1.18271108534956e-85,"29","shep"
"CG4239210",3.35688886055798e-89,1.62337110465532,0.898,0.676,4.20819587559548e-85,"29","CG42392"
"CG1450910",1.63371010559932e-88,1.94910578956463,0.876,0.526,2.0480189883793e-84,"29","CG14509"
"CG109474",1.30690825098787e-87,2.51528097205276,0.392,0.084,1.63834018343839e-83,"29","CG10947"
"Rh73",2.17212855843799e-79,1.69954618968788,0.41,0.093,2.72298036085786e-75,"29","Rh7"
"cpx13",2.25695370739651e-72,1.041139595797,1,0.921,2.82931716759226e-68,"29","cpx"
"CG313453",7.62695185645303e-72,1.86213865939112,0.424,0.114,9.56114684724952e-68,"29","CG31345"
"SP1029",2.69409908007087e-71,1.53214362040613,0.254,0.042,3.37732260677684e-67,"29","SP1029"
"CG98136",8.15600852103256e-62,1.83227119185514,0.763,0.488,1.02243722819664e-57,"29","CG9813"
"Abl5",1.18942901962718e-56,1.34234173537829,0.809,0.622,1.49106821900464e-52,"29","Abl"
"cpo10",8.09495193675633e-54,1.05291454099594,0.901,0.822,1.01478317479177e-49,"29","cpo"
"para8",9.61850786777981e-52,1.36328016020792,0.912,0.827,1.20577614630488e-47,"29","para"
"pan10",2.13586384334118e-50,1.04628273836388,0.954,0.869,2.6775189140125e-46,"29","pan"
"sano",6.62252099685508e-49,1.60449148001096,0.318,0.087,8.30199232165753e-45,"29","sano"
"PIP4K9",3.97754896754476e-46,1.21850847091915,0.82,0.658,4.98625538571411e-42,"29","PIP4K"
"VepD1",1.66838153417256e-45,1.59849650026546,0.364,0.115,2.09148309123872e-41,"29","VepD"
"Pde1c7",4.31205283114394e-45,1.39409825981517,0.682,0.394,5.40558942912204e-41,"29","Pde1c"
"VAChT12",3.50672905227398e-44,1.24215918631167,0.827,0.548,4.39603553993065e-40,"29","VAChT"
"CG13698",1.35975717293361e-43,1.31286695144721,0.254,0.061,1.70459159198958e-39,"29","CG13698"
"CG439027",4.93225163673595e-42,1.86103493713146,0.555,0.281,6.18307065181218e-38,"29","CG43902"
"Gfrl10",6.44517431069621e-42,1.94348000621977,0.604,0.348,8.07967051588877e-38,"29","Gfrl"
"CG326478",8.99154692357688e-39,1.38421732421542,0.664,0.434,1.1271803223396e-34,"29","CG32647"
"Nckx30C8",1.24669758008975e-35,1.00069500973035,0.855,0.702,1.56286008640051e-31,"29","Nckx30C"
"CG20161",7.55296862619436e-35,1.03340904719008,0.35,0.124,9.46840146979725e-31,"29","CG2016"
"Fas25",1.58731348557676e-33,1.35218211435643,0.601,0.341,1.98985618551903e-29,"29","Fas2"
"Nhe24",2.97496810430751e-31,1.15860862346251,0.343,0.13,3.72942001555989e-27,"29","Nhe2"
"Slob6",4.90172981396484e-30,1.43246016246653,0.495,0.263,6.14480849478633e-26,"29","Slob"
"CG427955",8.21540679979498e-30,1.35927149204277,0.572,0.351,1.0298833964223e-25,"29","CG42795"
"CG60447",1.04086947305588e-29,1.53849978484925,0.71,0.585,1.30483397142285e-25,"29","CG6044"
"Pdfr6",2.65411570852847e-29,1.1847149424411,0.329,0.123,3.32719945221129e-25,"29","Pdfr"
"CaMKI10",6.10916001744115e-29,1.29030030066795,0.671,0.486,7.65844299786423e-25,"29","CaMKI"
"CG70293",6.80045043483606e-28,1.50509749986966,0.537,0.336,8.52504466511048e-24,"29","CG7029"
"zfh23",2.48893866425502e-27,1.01354304100712,0.353,0.14,3.1201335095101e-23,"29","zfh2"
"ChAT6",5.60775557143108e-26,1.12858260780462,0.615,0.396,7.02988238434601e-22,"29","ChAT"
"Octbeta1R7",1.48324172727852e-25,2.15001414235614,0.42,0.233,1.85939182931635e-21,"29","Octbeta1R"
"CG43004",1.38371436353148e-24,1.1942092712107,0.403,0.201,1.73462432612307e-20,"29","CG4300"
"CG426685",1.90840262736767e-24,1.21316054990238,0.64,0.483,2.39237353366811e-20,"29","CG42668"
"CG100823",1.06471281772308e-23,1.23059456049635,0.541,0.363,1.33472398829765e-19,"29","CG10082"
"dpr68",1.28202993565308e-23,1.35626165237741,0.569,0.379,1.6071527273347e-19,"29","dpr6"
"Tina-17",3.99523763371976e-21,1.0984778146398,0.53,0.361,5.0084298976311e-17,"29","Tina-1"
"CG178165",6.49538889538145e-20,1.17509348219585,0.682,0.575,8.14261951925019e-16,"29","CG17816"
"Tsp97E4",1.36105068432384e-19,1.08403279800502,0.622,0.544,1.70621313786837e-15,"29","Tsp97E"
"CG111915",1.45609978349637e-19,1.35677526923132,0.403,0.235,1.82536668859105e-15,"29","CG11191"
"rdgA8",1.4117727020701e-18,1.05551721242331,0.604,0.427,1.76979825931507e-14,"29","rdgA"
"slo3",1.24128546829453e-16,1.28113008866583,0.753,0.724,1.55607546305402e-12,"29","slo"
"pdm35",1.30533645121585e-16,1.26083969046485,0.311,0.155,1.63636977524418e-12,"29","pdm3"
"CG112216",1.77861974312886e-16,1.04702986573489,0.339,0.18,2.22967770998634e-12,"29","CG11221"
"Ndae14",2.21801938237229e-14,1.02290117360845,0.385,0.232,2.7805090977419e-10,"29","Ndae1"
"CG343849",7.15406064038623e-14,1.11141217461604,0.417,0.269,8.96833041878818e-10,"29","CG34384"
"CG444225",1.26991337655956e-10,1.56991533811463,0.417,0.324,1.59196340885506e-06,"29","CG44422"
"shakB6",1.52800811872046e-10,2.51346732492965,0.544,0.586,1.91551097762796e-06,"29","shakB"
"CG341555",1.92917998983684e-10,1.23524152972775,0.258,0.146,2.41842003525946e-06,"29","CG34155"
"Dscam44",3.30475025914117e-10,1.20889603575924,0.396,0.276,4.14283492485937e-06,"29","Dscam4"
"igl10",1.04041478205362e-08,1.33947408634494,0.629,0.712,0.000130426397078242,"29","igl"
"Ptp99A8",1.70086958096603e-08,1.08664155186186,0.65,0.648,0.000213221010669901,"29","Ptp99A"
"CG320526",5.74920755583963e-08,1.48800554150516,0.403,0.328,0.000720720659200056,"29","CG32052"
"CG426745",6.14914669636998e-08,1.11980787778272,0.385,0.297,0.00077085702985694,"29","CG42674"
"CG137399",7.43031334741905e-08,2.14775857616384,0.442,0.421,0.000931464081232452,"29","CG13739"
"Pvf35",7.41271408717151e-07,1.03521496016232,0.572,0.51,0.00929257837967821,"29","Pvf3"
"DIP-eta",0,3.04143285698695,0.793,0.053,0,"30","DIP-eta"
"D3",0,2.75555767133242,0.858,0.1,0,"30","D"
"Sox21b1",8.96295748163825e-256,2.09105742913956,0.589,0.068,1.12359634989817e-251,"30","Sox21b"
"CG112944",1.98367092084965e-189,1.99287129560547,0.415,0.044,2.48672986637712e-185,"30","CG11294"
"erm1",2.03668388562786e-187,1.56394402107715,0.364,0.035,2.55318691902308e-183,"30","erm"
"CG136981",1.19113961239038e-185,1.82714268027941,0.476,0.06,1.49321261809258e-181,"30","CG13698"
"VGlut8",1.22913132209183e-169,2.24450165232041,0.996,0.354,1.54083902537431e-165,"30","VGlut"
"ort1",1.12204657262485e-166,2.23227381750797,0.327,0.032,1.40659758344252e-162,"30","ort"
"svp3",5.44900216584659e-149,1.55305193857393,0.4,0.051,6.83086911510529e-145,"30","svp"
"Pvf36",2.2405864527945e-144,2.13102749760843,0.993,0.507,2.80879917722319e-140,"30","Pvf3"
"CG89163",3.80044018375981e-134,1.36293479251408,0.356,0.044,4.76423181436129e-130,"30","CG8916"
"SoxN9",5.41285726556314e-130,2.02155226212303,0.811,0.244,6.78555786810995e-126,"30","SoxN"
"CG154784",1.0695632057935e-108,1.43920164421033,0.342,0.051,1.34080443478274e-104,"30","CG15478"
"shep9",2.208511331581e-92,1.1156451142365,1,0.958,2.76858980526995e-88,"30","shep"
"Eip63F-16",1.72293141681274e-89,1.69399221539353,0.738,0.274,2.15986682411645e-85,"30","Eip63F-1"
"tup3",3.57320938582385e-89,1.36597222816933,0.335,0.057,4.47937528606878e-85,"30","tup"
"Nplp17",8.7355515894752e-85,1.88215294982296,0.611,0.193,1.09508874725661e-80,"30","Nplp1"
"5-HT2A6",2.62509130141471e-84,1.68413938505949,0.527,0.144,3.29081445545348e-80,"30","5-HT2A"
"CG343557",1.58793697097187e-82,1.57924851558654,0.727,0.274,1.99063778681033e-78,"30","CG34355"
"ct8",1.15487315985862e-67,1.51852348383093,0.622,0.224,1.44774899319876e-63,"30","ct"
"CG16889",3.5493840059473e-64,1.45391882884401,0.607,0.224,4.44950778985554e-60,"30","CG1688"
"CG327009",2.44553381636092e-63,1.25323811603739,0.84,0.444,3.06572119219005e-59,"30","CG32700"
"Nlg45",4.54197647819251e-59,1.41877050860159,0.644,0.284,5.69382171306213e-55,"30","Nlg4"
